order_id,delivery_person_id,restaurant_id,delivery_location_id,delivery_location_latitude,delivery_location_longitude
0xfc0,MUMRES18DEL01,375,3778,19.1193,72.835451
0x838a,BANGRES19DEL02,329,2634,12.934264,77.6984
0x5321,MUMRES08DEL02,190,1760,19.115838,72.882658
0x73c0,JAPRES02DEL03,277,2426,26.974142,75.865704
0x4c36,RANCHIRES010DEL03,315,2682,23.384422,85.3629
0x5c32,SURRES18DEL01,209,1784,21.189834,72.818666
0x913c,INDORES06DEL03,250,3780,22.758163,75.914212
0x2cf4,MUMRES06DEL02,293,3785,19.105831,72.883984
0x5880,INDORES19DEL01,249,1880,22.755536,75.903106
0x51c1,MYSRES17DEL01,369,4078,12.366356,76.659103
0xb39d,BANGRES13DEL02,193,3768,12.955662,77.63413
0xb5ca,MUMRES09DEL02,334,2075,19.044049,72.875203
0x2245,PUNERES13DEL01,182,1752,18.60245,73.956619
0x1232,PUNERES05DEL03,284,2526,18.573626,73.935101
0x87e0,HYDRES08DEL02,185,3733,17.458263,78.417865
0xb2dd,COIMBRES12DEL01,341,2195,11.040762,77.021876
0x9871,HYDRES08DEL03,185,2011,17.468263,78.427865
0x9280,INDORES02DEL01,322,2029,22.661847,75.891991
0x5576,PUNERES01DEL01,175,1745,18.609156,73.814723
0x4ddb,BANGRES09DEL03,237,1821,12.994179,77.675797
0x5a5f,INDORES04DEL02,283,1963,22.773659,75.923365
0x8426,SURRES01DEL03,241,2559,21.216438,72.824115
0x39b1,COIMBRES19DEL02,376,2563,11.072298,77.048349
0x362d,RANCHIRES17DEL03,265,2524,23.434878,85.395739
0x2abf,CHENRES08DEL01,302,4035,13.062394,80.282439
0x6610,MYSRES13DEL01,371,3644,12.320972,76.669264
0x4954,INDORES17DEL01,208,2023,22.771226,75.897522
0xb1d2,MYSRES01DEL02,274,3567,12.331072,76.674878
0x9109,MUMRES07DEL01,337,2151,19.131458,72.867808
0x2850,HYDRES06DEL03,238,1823,17.515894,78.435467
0xa6b7,PUNERES04DEL02,235,2237,18.56421,73.888429
0x9d46,VADRES05DEL02,267,3764,22.330526,73.190937
0xfde,MYSRES010DEL01,206,2334,12.361214,76.661094
0x5796,INDORES010DEL02,270,2629,22.80004,75.952847
0x9b52,RANCHIRES17DEL02,265,1882,23.424878,85.385739
0x606f,MUMRES11DEL03,251,1856,19.054237,72.885553
0xb191,PUNERES03DEL02,219,2264,18.604382,73.848206
0x8186,SURRES01DEL02,241,2452,21.206438,72.814115
0x8cdb,MUMRES16DEL02,204,1781,19.170083,72.957385
0x3894,CHENRES11DEL02,352,2414,13.084181,80.256442
0x63fc,VADRES03DEL03,163,2410,22.35,73.2
0x791,MUMRES01DEL02,349,2518,19.14663,72.849976
0x7e7d,CHENRES04DEL02,326,2274,13.07978,80.258812
0x94ca,PUNERES17DEL01,266,3625,18.570963,73.868972
0x9dc1,JAPRES010DEL01,362,2204,26.961411,75.833604
0x9dae,MYSRES09DEL01,210,1785,12.333194,76.640583
0x4bc3,PUNERES16DEL02,176,1940,18.586718,73.880327
0x3f46,COIMBRES14DEL03,269,3601,11.033681,77.005525
0x7c40,SURRES15DEL03,339,2230,21.220522,72.831477
0x57c4,HYDRES18DEL02,186,1756,17.500851,78.429347
0x7d10,INDORES20DEL01,353,2402,22.772225,75.914765
0xb804,BANGRES11DEL01,230,2135,12.974365,77.656155
0x5825,HYDRES12DEL03,338,3582,17.459585,78.422621
0xb818,CHENRES14DEL02,372,2393,13.046279,80.194568
0x439b,VADRES19DEL02,170,4077,22.331844,73.185081
0x502d,RANCHIRES19DEL03,361,2239,23.393017,85.3772
0x882a,BANGRES13DEL03,193,2381,12.965662,77.64413
0x501d,SURRES010DEL01,169,1738,21.21106,72.829292
0x3c8e,MUMRES08DEL01,190,2044,19.075838,72.842658
0xb46d,INDORES07DEL01,191,2635,22.732634,75.896959
0x8f17,VADRES11DEL02,164,2570,22.328096,73.187753
0x5aec,RANCHIRES04DEL02,224,2481,23.409033,85.375347
0x1588,INDORES12DEL03,178,2086,22.77806,75.9234
0x5aa4,BANGRES12DEL01,290,3707,12.979496,77.665999
0xb74b,BANGRES18DEL02,222,3692,12.963041,77.733237
0x86c9,MUMRES14DEL02,254,4041,19.2013,72.856191
0x8240,HYDRES07DEL02,184,3717,17.474114,78.397554
0x43c9,PUNERES010DEL01,226,3742,18.549299,73.907902
0x2b44,BANGRES16DEL01,189,1982,13.069198,77.610997
0xb36b,RANCHIRES18DEL03,288,2421,23.411489,85.384253
0x5e26,BANGRES17DEL03,344,3817,13.002532,77.638179
0x6bdd,COIMBRES18DEL01,177,2275,11.06091,76.980432
0x6e9d,CHENRES03DEL01,273,2551,13.131809,80.259104
0x3554,BANGRES05DEL03,323,2684,13.000324,77.675748
0x8d91,VADRES05DEL02,267,2460,22.360526,73.220937
0x2642,INDORES14DEL01,310,2112,22.801593,75.926362
0x9af9,VADRES13DEL03,335,2134,22.370237,73.218921
0x8efc,COIMBRES18DEL01,177,2330,11.03091,76.950432
0xad8a,SURRES12DEL01,307,2234,21.193434,72.824492
0xa134,RANCHIRES15DEL03,244,2082,23.429746,85.39982
0x86b0,SURRES010DEL02,169,2437,21.22106,72.839292
0x35d2,INDORES01DEL01,227,2431,22.735207,75.906059
0x48da,CHENRES12DEL01,232,3654,13.012793,80.289982
0x746f,COIMBRES11DEL03,229,2493,11.061753,77.046241
0x9496,PUNERES16DEL01,176,3762,18.576718,73.870328
0x53e8,INDORES010DEL01,270,1888,22.76004,75.912847
0x285f,INDORES07DEL03,191,1761,22.782634,75.946959
0x32a2,PUNERES06DEL03,253,2138,18.576258,73.934337
0x9f72,VADRES010DEL03,300,2382,22.370329,73.229083
0x98e4,MUMRES010DEL02,298,1942,19.023517,72.84765
0x3580,COIMBRES02DEL02,331,2056,11.072477,77.045667
0x40ee,MYSRES03DEL01,262,2057,12.339524,76.68262
0x819c,PUNERES14DEL03,257,1898,18.546216,73.872527
0x9bc6,PUNERES20DEL01,215,2401,18.632718,73.813572
0x5e4f,VADRES19DEL03,170,1805,22.341844,73.195081
0x33e1,MUMRES13DEL01,167,2068,19.218321,72.874715
0x167a,CHENRES09DEL02,305,4095,13.064694,80.28147
0xa6ca,INDORES05DEL03,174,2354,22.757021,75.914167
0x3c4c,INDORES010DEL01,270,2063,22.79004,75.942847
0x9043,RANCHIRES20DEL03,168,1737,23.42925,85.420464
0x4fac,MUMRES05DEL02,275,2179,18.947584,72.852585
0x776c,PUNERES20DEL02,215,2520,18.612718,73.793572
0x9b08,VADRES06DEL03,156,1866,22.34279,73.200283
0xb397,BANGRES18DEL02,222,2147,12.933041,77.703237
0x72b8,MYSRES05DEL03,282,1910,12.353978,76.657961
0x2a95,BANGRES16DEL01,189,1795,13.039198,77.580997
0xea6,HYDRES05DEL02,330,2527,17.483809,78.436744
0x571e,BANGRES05DEL02,323,2073,13.020324,77.695748
0x5a5a,VADRES06DEL02,156,1724,22.33279,73.190283
0xb0a9,INDORES02DEL03,322,2397,22.711847,75.941991
0x3148,RANCHIRES19DEL01,361,2569,23.343017,85.3272
0x1aca,SURRES16DEL01,287,2628,21.200437,72.814209
0x715a,HYDRES05DEL03,330,2588,17.463809,78.416744
0x6939,INDORES15DEL02,211,3668,22.810072,75.942574
0x160a,JAPRES12DEL02,312,2157,26.952908,75.842934
0xb651,PUNERES20DEL03,215,2605,18.622718,73.803572
0x4c6f,MUMRES04DEL01,306,2003,19.264567,72.858923
0x8376,MYSRES19DEL03,301,1956,12.364022,76.648203
0xbd41,MYSRES04DEL02,259,2547,12.3585,76.715808
0x6fe2,PUNERES12DEL01,324,2032,18.560016,73.870547
0x45de,JAPRES20DEL02,214,1790,26.976431,75.796649
0x51d7,SURRES11DEL03,203,2028,21.217735,72.828778
0x7a39,COIMBRES15DEL03,261,3728,11.036686,76.981736
0x75c2,RANCHIRES11DEL02,325,2090,23.409194,85.375447
0xb773,HYDRES19DEL02,342,2344,17.478998,78.520366
0x9ca1,MUMRES15DEL01,245,2442,19.186269,72.846721
0x8852,SURRES04DEL02,157,1877,21.193493,72.821953
0x66e6,JAPRES11DEL02,321,2310,26.92294,75.813007
0x71b2,INDORES16DEL01,248,2688,22.784648,75.934377
0xb7bd,JAPRES06DEL01,370,4176,26.921927,75.807282
0x1275,MYSRES09DEL02,210,2389,12.373194,76.680583
0x518f,PUNERES20DEL01,215,2100,18.602718,73.783572
0xb982,SURRES14DEL02,296,2669,21.177729,72.788726
0x7858,COIMBRES07DEL02,332,3666,11.01185,77.021082
0x9d05,SURRES07DEL03,162,1854,21.230798,72.850489
0xb6a5,HYDRES010DEL01,181,2094,17.468294,78.444423
0x4539,PUNERES14DEL01,257,2565,18.526216,73.852527
0x7454,BANGRES07DEL03,228,2208,13.008453,77.673685
0x5279,RANCHIRES07DEL03,320,2259,23.389407,85.355055
0x7d57,JAPRES17DEL02,194,2123,26.912312,75.826896
0x6a91,HYDRES06DEL02,238,2416,17.505894,78.425467
0xb570,BANGRES02DEL01,360,2217,13.010221,77.685396
0x5267,SURRES11DEL02,203,3765,21.177735,72.788778
0xab6d,INDORES08DEL02,314,2391,22.745748,75.918497
0xad87,BANGRES09DEL01,237,2614,12.974179,77.655797
0x60ef,COIMBRES16DEL02,155,4088,11.030375,76.97295
0x68da,HYDRES19DEL03,342,2379,17.488998,78.530366
0x8bc3,VADRES19DEL01,170,3710,22.321844,73.175081
0x1512,SURRES010DEL03,169,2176,21.23106,72.849292
0x8037,RANCHIRES010DEL02,315,2618,23.374422,85.3529
0x7df5,BANGRES16DEL03,189,2574,13.059198,77.600997
0x32f4,BANGRES15DEL01,236,4040,13.015377,77.736664
0x3f8a,PUNERES13DEL02,182,2384,18.58245,73.936619
0x3003,SURRES18DEL02,209,3681,21.199834,72.828666
0xb125,PUNERES09DEL01,336,2672,18.546562,73.906485
0x910d,HYDRES07DEL01,184,3680,17.434114,78.357554
0x8bdb,HYDRES12DEL03,338,2081,17.489585,78.452621
0x724a,VADRES01DEL03,231,2602,22.367898,73.227788
0x2c5d,MUMRES02DEL03,196,2497,19.281315,72.922381
0x6b14,SURRES14DEL03,296,2470,21.217729,72.828726
0x99f2,HYDRES15DEL02,246,1834,17.47971,78.388855
0x9e0,BANGRES02DEL03,360,3795,13.000221,77.675396
0xa7d5,MUMRES16DEL03,204,2365,19.150083,72.937385
0x6e3c,BANGRES02DEL02,360,3775,12.990221,77.665396
0xb635,MUMRES08DEL03,190,2550,19.125838,72.892658
0x1565,SURRES17DEL03,367,4052,21.209569,72.832697
0x2029,BANGRES20DEL02,318,3669,12.992161,77.616014
0x3e02,COIMBRES16DEL01,155,3787,11.020375,76.96295
0x37e6,JAPRES07DEL02,195,2279,26.816536,75.887333
0x67ca,HYDRES05DEL03,330,4096,17.493809,78.446744
0x8745,SURRES15DEL02,339,3660,21.210522,72.821477
0x1228,CHENRES010DEL01,316,2399,13.076762,80.261865
0xb91,VADRES010DEL02,300,2187,22.360329,73.219083
0xb13b,BANGRES19DEL03,329,3828,12.944264,77.7084
0x773e,COIMBRES09DEL02,213,2313,11.058638,77.034311
0x3345,BANGRES03DEL03,285,2495,13.009166,77.670709
0xaefd,MUMRES12DEL01,309,3596,19.217222,72.982281
0xb370,SURRES04DEL01,157,1725,21.213493,72.841953
0x1240,BANGRES14DEL03,247,3800,13.009934,77.759386
0x2efe,HYDRES17DEL02,154,4167,17.471976,78.405883
0x9593,COIMBRES17DEL02,240,1825,11.046117,76.964652
0x3239,HYDRES01DEL01,201,2372,17.450371,78.477225
0x2945,BANGRES08DEL01,160,2578,12.916229,77.606791
0x276f,JAPRES12DEL03,312,2132,26.962908,75.852934
0xb549,HYDRES20DEL01,328,2043,17.523216,78.592111
0x8766,PUNERES07DEL03,199,4181,18.606947,73.960626
0x9239,HYDRES14DEL03,374,4062,17.456228,78.437495
0x5ba6,INDORES07DEL02,191,2072,22.772634,75.936959
0x9afe,JAPRES14DEL03,187,2196,26.91842,75.830689
0x7d37,BANGRES03DEL01,285,2668,13.019166,77.680709
0x44bd,MYSRES18DEL02,223,1993,12.357928,76.637889
0x87fc,CHENRES15DEL01,343,2098,13.036286,80.285235
0x163d,BANGRES010DEL01,278,2388,12.943298,77.624293
0x98ac,VADRES11DEL03,164,1733,22.368096,73.227753
0x549b,COIMBRES03DEL01,255,3806,11.035083,77.025393
0x11de,CHENRES02DEL03,355,2553,13.146439,80.280672
0x49be,VADRES19DEL02,170,1739,22.361844,73.215081
0x696e,INDORES16DEL03,248,2067,22.804648,75.954377
0xa916,MYSRES02DEL01,346,2257,12.314569,76.653622
0xaf65,HYDRES16DEL03,200,4063,17.470827,78.423391
0x70f0,MYSRES01DEL03,274,4042,12.341072,76.684878
0xa9e1,SURRES19DEL01,281,1908,21.159669,72.782629
0x2783,SURRES09DEL01,172,3592,21.185975,72.805503
0x36a8,PUNERES01DEL02,175,3594,18.589156,73.794723
0x3fb7,JAPRES15DEL02,357,3571,26.911191,75.822083
0x9934,CHENRES15DEL02,343,2650,13.046286,80.295235
0x676f,CHENRES15DEL03,343,3614,13.086286,80.335235
0x649e,INDORES11DEL02,294,2178,22.801234,75.93949
0x9f0d,JAPRES14DEL02,187,2484,26.90842,75.820689
0x451b,BANGRES02DEL01,360,2180,12.980221,77.655396
0x8451,SURRES02DEL03,358,2227,21.216608,72.824136
0x31eb,CHENRES010DEL02,316,3745,13.116762,80.301865
0x6152,SURRES15DEL02,339,2346,21.180522,72.791477
0x64ef,RANCHIRES18DEL03,288,1921,23.381489,85.354253
0xb39e,SURRES13DEL03,317,3597,21.230096,72.849122
0x815f,JAPRES13DEL02,161,3722,26.866156,75.8223
0x6a65,SURRES16DEL03,287,1919,21.190437,72.804209
0x375f,INDORES07DEL03,191,3752,22.752634,75.916959
0x198e,MYSRES16DEL02,264,1879,12.366967,76.653067
0x71a2,MYSRES04DEL01,259,2224,12.3185,76.675808
0x1859,COIMBRES12DEL02,341,2096,11.050762,77.031876
0x55d8,BANGRES14DEL02,247,2606,12.999934,77.749386
0x4a46,HYDRES01DEL02,201,3670,17.430371,78.457225
0x140b,MUMRES19DEL02,221,1799,19.181141,72.863074
0x6f9d,HYDRES01DEL03,201,1901,17.440371,78.467225
0x78b5,JAPRES02DEL01,277,2001,26.924142,75.815704
0x4068,PUNERES010DEL02,226,3565,18.559299,73.917902
0x45e3,CHENRES01DEL02,345,2291,13.055801,80.300744
0xb636,COIMBRES16DEL02,155,2027,11.060375,77.00295
0x2b74,MYSRES13DEL02,371,2453,12.330972,76.679264
0x3614,VADRES20DEL02,364,3566,22.331358,73.184798
0x9fda,RANCHIRES06DEL02,295,1936,23.377804,85.345146
0x1861,SURRES14DEL03,296,1948,21.187729,72.798726
0x7745,BANGRES09DEL02,237,2406,12.984179,77.665797
0x2475,CHENRES09DEL01,305,2489,13.054694,80.27147
0x416a,JAPRES18DEL03,260,4177,26.973987,75.812891
0x747e,SURRES14DEL01,296,3730,21.167729,72.778726
0x5a65,CHENRES17DEL01,198,2567,13.055479,80.24311
0xab5b,MYSRES19DEL03,301,3605,12.394022,76.678203
0x577b,VADRES05DEL01,267,1885,22.320526,73.180937
0x4513,BANGRES19DEL03,329,2666,12.974264,77.7384
0x38b9,INDORES12DEL03,178,3646,22.80806,75.9534
0x9497,RANCHIRES20DEL01,168,3602,23.43925,85.430464
0x1925,PUNERES04DEL03,235,3748,18.57421,73.898429
0x7296,RANCHIRES16DEL02,304,2207,23.421292,85.377872
0x3b70,COIMBRES04DEL01,363,3766,11.034839,77.017003
0x9265,BANGRES04DEL02,333,2066,13.03041,77.690489
0x4c73,INDORES12DEL01,178,1748,22.75806,75.9034
0x30d2,INDORES19DEL02,249,1878,22.765536,75.913106
0x7b3d,RANCHIRES08DEL02,225,2473,23.373783,85.346967
0x4cae,COIMBRES04DEL03,363,4089,11.054839,77.037003
0xb1bc,MYSRES12DEL02,359,3724,12.334747,76.675861
0xb72a,HYDRES03DEL01,153,1721,17.462819,78.489578
0x3936,CHENRES03DEL03,273,4053,13.121809,80.249104
0xa4d1,HYDRES02DEL02,239,3686,17.43233,78.469654
0x9cc1,INDORES13DEL02,192,2523,22.765049,75.912471
0xadc0,CHENRES17DEL03,198,1913,13.105479,80.29311
0x9f9d,BANGRES01DEL02,303,1996,12.983284,77.665428
0x3514,MYSRES11DEL01,234,1832,12.333225,76.640028
0x2c41,BANGRES14DEL01,247,2475,12.959934,77.709386
0x4e02,PUNERES02DEL01,373,2474,18.59144,73.844855
0x45b8,HYDRES18DEL03,186,2190,17.510851,78.439347
0x6034,SURRES11DEL01,203,1776,21.197735,72.808778
0xa7e7,CHENRES15DEL02,343,3761,13.076286,80.325235
0x1cf6,RANCHIRES11DEL02,325,2631,23.379194,85.345447
0x8ca9,COIMBRES05DEL02,340,2092,11.072169,77.049594
0x8f52,MYSRES20DEL02,258,4160,12.357978,76.636792
0x3a88,CHENRES06DEL02,158,2087,13.074347,80.277221
0x7116,COIMBRES12DEL03,341,2471,11.060762,77.041876
0x7005,INDORES11DEL03,294,3588,22.781234,75.91949
0x9c77,JAPRES08DEL03,351,2464,26.940262,75.813013
0xb2e4,COIMBRES17DEL02,240,2002,11.076117,76.994652
0x73fa,BANGRES09DEL01,237,1906,12.944179,77.625797
0xb268,COIMBRES02DEL02,331,2429,11.042477,77.015667
0x3e8b,MUMRES17DEL03,268,3803,19.151999,72.938493
0x78a2,HYDRES02DEL03,239,3708,17.47233,78.509654
0x1b8d,SURRES09DEL02,172,3757,21.195975,72.815503
0x43f9,COIMBRES07DEL03,332,2064,11.02185,77.031082
0x6f55,COIMBRES010DEL01,327,2284,11.043008,77.01544
0x6fa6,HYDRES08DEL01,185,3771,17.448263,78.407865
0xb53d,MYSRES17DEL03,369,4092,12.386356,76.679103
0xa098,HYDRES010DEL02,181,3645,17.478294,78.454423
0x7bc2,SURRES16DEL02,287,2347,21.210437,72.824209
0x39f5,VADRES14DEL01,308,2017,22.351603,73.205012
0x8393,PUNERES11DEL03,180,3642,18.593811,73.959315
0x3afb,MUMRES11DEL03,251,3832,19.024237,72.855553
0xa3e2,VADRES20DEL03,364,2386,22.371358,73.224798
0x1a56,BANGRES09DEL02,237,2153,12.954179,77.635797
0x3ad3,BANGRES18DEL01,222,2146,12.923041,77.693237
0xaba3,BANGRES15DEL01,236,2425,12.985377,77.706664
0x15be,JAPRES03DEL03,292,1931,26.943483,75.833139
0x2252,COIMBRES03DEL01,255,2630,11.065083,77.055393
0x28f6,VADRES14DEL01,308,2320,22.321603,73.175012
0x2758,INDORES17DEL03,208,3579,22.791226,75.917522
0x4d4f,RANCHIRES18DEL01,288,2647,23.361489,85.334253
0x3650,MYSRES06DEL01,165,2417,12.363994,76.666167
0x9ce0,RANCHIRES07DEL01,320,3611,23.399407,85.365055
0x46bd,MYSRES05DEL03,282,3802,12.383978,76.687961
0x9027,SURRES01DEL03,241,2059,21.246438,72.854115
0x2822,COIMBRES01DEL03,173,2287,11.046298,77.002076
0x1de1,JAPRES12DEL01,312,3731,26.912908,75.802934
0x7a9d,MUMRES20DEL03,197,2158,19.163249,72.906749
0xad1b,COIMBRES09DEL03,213,2314,11.068638,77.044311
0x9182,SURRES06DEL03,297,1941,21.245047,72.86859
0x8a62,PUNERES16DEL01,176,3616,18.546719,73.840328
0x2656,MYSRES010DEL02,206,3587,12.341214,76.641094
0x6650,RANCHIRES13DEL03,252,4178,23.434989,85.395486
0x3ce6,HYDRES14DEL01,374,2448,17.466228,78.447495
0x10d7,INDORES08DEL01,314,2662,22.765747,75.938497
0x6d1c,JAPRES01DEL01,159,2329,26.94519,75.850753
0x4bfd,HYDRES12DEL01,338,3701,17.439585,78.402621
0x3321,PUNERES16DEL03,176,1844,18.566719,73.860327
0x9924,SURRES09DEL02,172,1962,21.225975,72.845503
0x6e3b,SURRES05DEL03,347,3560,21.205104,72.834342
0x1b32,HYDRES18DEL02,186,4094,17.470851,78.399347
0x6f9c,BANGRES03DEL03,285,2325,13.039166,77.700709
0xbc53,JAPRES16DEL03,299,2015,26.879596,75.830512
0x3b73,JAPRES05DEL01,152,4166,26.945287,75.834592
0xb85e,PUNERES16DEL03,176,1746,18.596719,73.890327
0x7177,VADRES01DEL02,231,3638,22.357898,73.217788
0x679f,BANGRES14DEL03,247,1835,12.979934,77.729386
0xb1ac,BANGRES12DEL01,290,2363,12.949496,77.635999
0x3d89,VADRES13DEL02,335,3901,22.440237,73.288921
0x1d80,INDORES11DEL01,294,3939,22.821234,75.95949
0x843d,JAPRES04DEL02,348,3216,27.032328,75.924257
0x4dd5,MUMRES04DEL03,306,3329,19.344567,72.938923
0x4b80,INDORES09DEL03,171,2738,22.815835,75.977648
0x159b,PUNERES12DEL01,324,4213,18.590016,73.900547
0x664b,JAPRES010DEL02,362,4153,27.001411,75.873604
0x37c8,SURRES16DEL02,287,3985,21.240437,72.854209
0x5913,BANGRES14DEL03,247,3118,13.039934,77.789386
0x7e7c,PUNERES15DEL02,272,2923,18.716215,73.831081
0x7ef1,BANGRES07DEL02,228,3154,13.058453,77.723685
0xaaaa,MUMRES18DEL02,375,2955,19.2393,72.955451
0x3304,VADRES05DEL02,267,2892,22.440526,73.300937
0x2557,INDORES08DEL02,314,2982,22.855747,76.028497
0x5935,RANCHIRES06DEL03,295,3302,23.447804,85.415146
0x14c1,CHENRES03DEL02,273,3949,13.171809,80.299104
0x6a08,RANCHIRES15DEL01,244,4008,23.439746,85.40982
0x37a9,JAPRES17DEL01,194,3195,26.962312,75.876896
0x30bf,MUMRES07DEL02,337,3345,19.221458,72.957808
0x6948,BANGRES15DEL02,236,2829,13.055377,77.776664
0x23f9,MUMRES05DEL01,275,2897,19.037584,72.942585
0x7d2c,JAPRES19DEL03,256,3963,27.053726,75.89282
0xa258,CHENRES12DEL03,232,2849,13.062793,80.339982
0xb08f,SURRES08DEL01,291,3148,21.243343,72.862731
0x721e,MUMRES18DEL01,375,3341,19.2193,72.935451
0x2c87,CHENRES09DEL01,305,3242,13.154694,80.37147
0xb034,MYSRES13DEL03,371,3403,12.400972,76.749264
0x4e3b,JAPRES04DEL01,348,2978,27.012328,75.904257
0xa9ca,JAPRES14DEL02,187,4118,26.96842,75.880689
0xad12,JAPRES03DEL01,292,3356,27.023483,75.913139
0x8583,INDORES16DEL02,248,3377,22.824648,75.974377
0x50a9,BANGRES03DEL01,285,3268,13.049166,77.710709
0x96cd,MYSRES06DEL01,165,2702,12.433994,76.736167
0x55e0,CHENRES06DEL01,158,3228,13.164347,80.367221
0x5b75,RANCHIRES05DEL03,218,2821,23.445164,85.414097
0x859d,JAPRES02DEL03,277,3971,27.054142,75.945704
0x19f9,RANCHIRES11DEL01,325,4021,23.469194,85.435447
0x37e0,RANCHIRES09DEL02,279,2789,23.481058,85.455731
0xb909,PUNERES17DEL03,266,3455,18.620963,73.918972
0x7f47,MUMRES15DEL01,245,3945,19.246269,72.906721
0xa66,CHENRES12DEL02,232,3354,13.102793,80.379982
0x56a4,JAPRES03DEL02,292,3072,27.043483,75.933139
0xa814,MUMRES010DEL02,298,2987,19.133517,72.95765
0xb408,HYDRES19DEL03,342,3375,17.548998,78.590366
0x73d8,BANGRES20DEL02,318,3972,13.102161,77.726014
0xb3fd,MUMRES09DEL01,334,3214,19.064049,72.895203
0x66ef,COIMBRES13DEL02,319,3535,11.133669,77.106494
0x94de,COIMBRES03DEL02,255,3530,11.105083,77.095393
0x56cf,BANGRES07DEL03,228,4125,13.068453,77.733685
0xb025,SURRES18DEL02,209,3106,21.279834,72.908666
0xa9ef,BANGRES08DEL02,160,3522,12.986229,77.676791
0x9854,SURRES03DEL03,350,2884,21.276884,72.883616
0x2d2a,COIMBRES01DEL03,173,3876,11.106298,77.062076
0x2d72,MYSRES18DEL01,223,3480,12.407928,76.687889
0x3b9e,COIMBRES12DEL02,341,2958,11.130762,77.111876
0x990e,BANGRES010DEL01,278,3437,13.043298,77.724293
0x679b,PUNERES06DEL02,253,4116,18.676258,74.034337
0xa156,INDORES07DEL01,191,3503,22.792634,75.956959
0x5c76,CHENRES04DEL02,326,3222,13.15978,80.338812
0xab1b,HYDRES03DEL01,153,2810,17.532819,78.559578
0xac2b,HYDRES06DEL02,238,3389,17.585894,78.505467
0x806e,SURRES16DEL01,287,3880,21.270437,72.884209
0x4c40,BANGRES04DEL02,333,3080,13.11041,77.770489
0x83ff,CHENRES19DEL01,220,3342,13.096047,80.328114
0x8639,COIMBRES03DEL01,255,3296,11.135083,77.125393
0x5a64,CHENRES05DEL01,368,3953,13.168616,80.374151
0xbca7,SURRES16DEL03,287,2773,21.250437,72.864209
0x6448,MYSRES11DEL02,234,3864,12.453225,76.760028
0xac32,RANCHIRES01DEL03,271,3066,23.506792,85.406842
0x4a05,BANGRES07DEL01,228,3157,13.088453,77.753685
0xb70e,MYSRES17DEL03,369,4007,12.416356,76.709103
0x7294,MYSRES16DEL01,264,3307,12.386967,76.673067
0x2e85,INDORES01DEL02,227,3225,22.825207,75.996059
0x8319,RANCHIRES06DEL01,295,3497,23.467804,85.435146
0x33c1,MUMRES13DEL01,167,4113,19.248321,72.904715
0x262a,COIMBRES11DEL02,229,3525,11.081753,77.066241
0x8de8,CHENRES05DEL02,368,3413,13.138616,80.344151
0xd77,INDORES17DEL01,208,3928,22.871226,75.997522
0x878a,RANCHIRES010DEL02,315,2692,23.484422,85.4629
0x285e,CHENRES08DEL03,302,3993,13.112394,80.332439
0x21d2,PUNERES09DEL02,336,2898,18.616562,73.976485
0x44a0,JAPRES13DEL02,161,3097,26.976156,75.9323
0x7e47,RANCHIRES010DEL03,315,3294,23.444422,85.4229
0x88d7,RANCHIRES13DEL01,252,3912,23.444989,85.405486
0x2d0d,COIMBRES04DEL01,363,3433,11.094839,77.077003
0x8af3,VADRES11DEL01,164,3115,22.418096,73.277753
0x494a,MUMRES08DEL02,190,2881,19.145838,72.912658
0x8ac0,MYSRES02DEL01,346,3868,12.374569,76.713622
0x906e,JAPRES19DEL02,256,3546,26.993726,75.83282
0x551b,BANGRES04DEL02,333,3453,13.06041,77.720489
0x6b30,PUNERES12DEL03,324,4136,18.610016,73.920547
0x518d,SURRES13DEL03,317,2858,21.260096,72.879122
0xa23c,SURRES17DEL02,367,3397,21.279569,72.902697
0x7ca7,MYSRES20DEL02,258,4191,12.467978,76.746792
0x8ccc,BANGRES03DEL02,285,2867,13.109166,77.770709
0x105f,PUNERES15DEL01,272,2910,18.706215,73.821081
0x3b79,BANGRES01DEL01,303,3166,13.043284,77.725428
0x715c,HYDRES09DEL02,233,3848,17.561668,78.538321
0x9c68,HYDRES01DEL02,201,3469,17.540371,78.567225
0x1242,MYSRES09DEL01,210,3168,12.433194,76.740583
0xaa5c,MYSRES12DEL02,359,3528,12.414747,76.755861
0xb945,PUNERES09DEL01,336,2928,18.646562,74.006485
0x60b6,BANGRES19DEL02,329,3255,13.044264,77.8084
0x7e51,MUMRES09DEL02,334,4207,19.074049,72.905203
0x459d,MUMRES07DEL02,337,4005,19.171458,72.907808
0xbaeb,BANGRES06DEL01,242,3070,13.089096,77.750625
0xac49,CHENRES03DEL02,273,4212,13.221809,80.349104
0x1c1b,BANGRES03DEL02,285,3340,13.059166,77.720709
0x64f4,COIMBRES20DEL01,243,3352,11.064136,77.033303
0x9ea,HYDRES20DEL02,328,2822,17.613216,78.682111
0x800d,SURRES15DEL01,339,3858,21.270522,72.881477
0x9500,JAPRES03DEL02,292,4104,26.993483,75.883139
0x1634,COIMBRES02DEL01,331,3237,11.132477,77.105667
0x8a47,SURRES17DEL01,367,3976,21.259569,72.882697
0x689b,PUNERES20DEL01,215,2815,18.702718,73.883572
0x7af8,COIMBRES02DEL02,331,4115,11.102477,77.075667
0x4699,VADRES010DEL02,300,3402,22.440329,73.299083
