order_id,delivery_person_id,restaurant_id,delivery_location_id
0x492f,SURRES12DEL02,307,2921
0x5d14,SURRES01DEL02,241,3475
0x2903,RANCHIRES18DEL03,288,3524
0x9f56,MUMRES05DEL03,275,2997
0x73cc,SURRES12DEL01,307,3081
0x77f,COIMBRES010DEL01,327,2886
0xf8d,BANGRES02DEL02,360,3852
0x85e0,BANGRES01DEL02,303,3051
0x7081,HYDRES18DEL01,186,4003
0xba47,BANGRES05DEL02,323,2762
0xafa7,CHENRES02DEL01,355,3426
0x454f,MYSRES11DEL01,234,3837
0x504c,SURRES09DEL01,172,2761
0xbdac,JAPRES16DEL02,299,3133
0xa477,HYDRES12DEL01,338,2727
0xb0fb,CHENRES08DEL02,302,2758
0xbd61,RANCHIRES09DEL03,279,3183
0x94db,MUMRES16DEL01,204,4123
0x12d3,BANGRES06DEL02,242,3311
0x43e2,CHENRES04DEL02,326,3222
0x9a6d,HYDRES14DEL03,374,3933
0x1a2c,JAPRES05DEL02,152,3427
0x76b4,HYDRES17DEL02,154,3498
0xb6c5,CHENRES16DEL02,202,3855
0x382c,JAPRES17DEL01,194,3195
0xb37c,INDORES04DEL02,283,3245
0xabfc,MUMRES16DEL02,204,3842
0x58a6,CHENRES20DEL02,263,3973
0xb264,INDORES08DEL01,314,3424
0xb73d,VADRES11DEL01,164,3281
0x8288,RANCHIRES15DEL01,244,4008
0x665b,COIMBRES06DEL03,276,3009
0xa1d3,PUNERES17DEL02,266,3056
0x57ef,MYSRES20DEL01,258,3295
0xb4b7,BANGRES02DEL01,360,2720
0x7937,COIMBRES02DEL01,331,3948
0x79e1,BANGRES04DEL02,333,3080
0x197e,PUNERES07DEL03,199,3886
0xa07,HYDRES07DEL01,184,3366
0x8256,JAPRES07DEL03,195,4013
0x9cb6,CHENRES04DEL01,326,3035
0xaae5,INDORES13DEL03,192,3882
0x8d5e,INDORES16DEL01,248,3057
0x43e8,COIMBRES04DEL02,363,3232
0x396b,PUNERES04DEL01,235,2891
0x7034,JAPRES02DEL01,277,3434
0x737e,COIMBRES08DEL01,366,3408
0x61c7,MUMRES02DEL02,196,3836
0x68e0,JAPRES08DEL02,351,3415
0xa7bd,JAPRES14DEL02,187,4118
0x2fa1,COIMBRES17DEL02,240,2964
0x8d04,MYSRES16DEL01,264,3875
0xb670,RANCHIRES13DEL02,252,4146
0x2852,CHENRES14DEL02,372,3353
0x5cf0,JAPRES02DEL03,277,3903
0x92bc,JAPRES09DEL03,289,4109
0xab43,BANGRES11DEL03,230,2745
0xadb7,COIMBRES05DEL01,340,3099
0x320b,HYDRES06DEL02,238,3326
0x13fa,RANCHIRES04DEL01,224,3210
0x7f88,INDORES11DEL01,294,2883
0x57b0,RANCHIRES18DEL02,288,2813
0x889b,MYSRES01DEL02,274,3261
0x180a,COIMBRES18DEL03,177,4002
0x33c8,HYDRES03DEL01,153,2810
0x1602,BANGRES010DEL03,278,3541
0xacb1,SURRES02DEL01,358,3101
0xaa3b,COIMBRES01DEL01,173,3978
0x2dc0,SURRES19DEL01,281,2856
0xba53,CHENRES13DEL01,354,2942
0x535d,MYSRES11DEL02,234,3359
0x1645,MYSRES15DEL01,356,2731
0x11a4,PUNERES13DEL03,182,3986
0x4511,HYDRES11DEL01,217,3392
0x52d4,INDORES01DEL03,227,3533
0x31fb,JAPRES06DEL02,370,4192
0x17fe,MYSRES17DEL01,369,3037
0xb086,PUNERES01DEL01,175,2704
0xb2f4,BANGRES12DEL02,290,3911
0x15db,BANGRES18DEL02,222,2717
0x35e7,RANCHIRES06DEL03,295,3302
0x30a1,HYDRES20DEL03,328,3267
0x433c,COIMBRES01DEL02,173,2716
0x17ba,BANGRES07DEL02,228,4147
0x1d78,RANCHIRES09DEL01,279,4198
0x2f07,HYDRES14DEL01,374,3984
0x55a4,BANGRES03DEL01,285,3268
0x4689,JAPRES02DEL02,277,3919
0x4a00,BANGRES19DEL02,329,3255
0x74b3,PUNERES06DEL01,253,3510
0x3f8f,JAPRES19DEL01,256,3090
0x9a1c,MYSRES18DEL02,223,3950
0x68a7,COIMBRES19DEL01,376,3956
0x32f2,COIMBRES06DEL01,276,3378
0x2619,PUNERES03DEL02,219,2752
0x2f47,SURRES02DEL01,358,2901
0x4512,COIMBRES12DEL01,341,3534
0x10ba,VADRES14DEL02,308,3230
0x9c7e,COIMBRES20DEL02,243,3421
0x6856,CHENRES06DEL03,158,2866
0xac62,MUMRES05DEL01,275,2698
0x916a,BANGRES13DEL02,193,4023
0x5dab,MUMRES02DEL03,196,2797
0x9dde,VADRES14DEL03,308,2824
0x9906,CHENRES07DEL03,207,3863
0xa002,JAPRES19DEL03,256,3059
0x4339,COIMBRES11DEL02,229,4141
0x8094,BANGRES13DEL02,193,3968
0xa9f7,PUNERES15DEL03,272,3936
0x5dbb,HYDRES18DEL02,186,3396
0x6797,INDORES15DEL01,211,3164
0x1f76,VADRES010DEL03,300,3256
0xa4b5,BANGRES16DEL03,189,3303
0xdad,MUMRES010DEL02,298,3511
0x671a,INDORES18DEL03,205,3305
0xa0b8,VADRES010DEL01,300,2927
0xa4b8,INDORES06DEL02,250,3495
0xbacb,PUNERES09DEL01,336,2928
0x218b,INDORES03DEL02,311,3450
0xa7a3,BANGRES20DEL02,318,3972
0x9705,HYDRES010DEL01,181,3249
0x1c0e,CHENRES05DEL01,368,3953
0x8ac8,JAPRES18DEL01,260,3114
0x6db6,SURRES16DEL03,287,2773
0x8532,MYSRES20DEL01,258,3515
0x5989,PUNERES20DEL01,215,2815
0x95ee,SURRES03DEL02,350,2779
0x2685,MYSRES15DEL02,356,4195
0x2c1e,MYSRES20DEL02,258,2902
0x71e6,HYDRES04DEL01,216,3299
0x2de9,SURRES15DEL01,339,3858
0x55f4,RANCHIRES010DEL03,315,3294
0x38c5,JAPRES02DEL01,277,3521
0xf8b,INDORES15DEL03,211,3878
0x325c,INDORES18DEL02,205,3404
0x6c41,MYSRES05DEL02,282,3888
0x4546,PUNERES06DEL03,253,3400
0x4ffe,MUMRES08DEL02,190,2881
0xae9f,JAPRES17DEL02,194,2845
0x33ac,MUMRES19DEL03,221,3883
0x4ea2,MYSRES13DEL03,371,3403
0x4c47,HYDRES15DEL02,246,3890
0x941a,HYDRES15DEL01,246,3286
0x4753,BANGRES17DEL02,344,3387
0x7264,PUNERES04DEL02,235,3333
0x33e4,COIMBRES02DEL01,331,3237
0x37c5,MUMRES04DEL03,306,3329
0x8e2a,HYDRES20DEL01,328,3997
0x28bd,SURRES17DEL01,367,3976
0x851,HYDRES03DEL03,153,3022
0xa6ef,BANGRES11DEL01,230,3136
0x3286,JAPRES16DEL01,299,3143
0x3ab3,RANCHIRES11DEL02,325,4024
0x66d7,PUNERES04DEL03,235,3955
0x560f,CHENRES04DEL03,326,3063
0x6ee6,INDORES19DEL01,249,2746
0x22ee,CHENRES05DEL02,368,3915
0xa30e,SURRES05DEL02,347,3512
0xbb6e,PUNERES14DEL01,257,3185
0x85ea,BANGRES010DEL01,278,3437
0xafa1,VADRES20DEL01,364,4157
0x7d3a,JAPRES09DEL02,289,3438
0x7976,PUNERES14DEL03,257,3064
0x6cba,SURRES20DEL01,313,2718
0x841b,BANGRES18DEL01,222,2766
0x7dbe,MYSRES09DEL01,210,2850
0x9eab,PUNERES07DEL02,199,3845
0x9903,SURRES06DEL01,297,2828
0x1c79,CHENRES07DEL01,207,2743
0x5c3c,MUMRES19DEL02,221,3055
0xa8ad,MUMRES06DEL01,293,4186
0xb12d,JAPRES010DEL03,362,3946
0x6965,JAPRES13DEL01,161,2999
0x6f2f,INDORES010DEL03,270,3335
0x3e47,SURRES12DEL02,307,3199
0x41d9,JAPRES08DEL03,351,2993
0x1341,INDORES09DEL02,171,3974
0x8734,SURRES18DEL03,209,4124
0x2edb,INDORES16DEL03,248,3271
0x952d,COIMBRES01DEL03,173,3876
0x5aee,INDORES010DEL01,270,2694
0x4b1d,BANGRES16DEL01,189,3988
0x9f4a,BANGRES01DEL01,303,2774
0x2a05,HYDRES13DEL02,179,3113
0x2df0,CHENRES010DEL01,316,2846
0xb2ea,INDORES07DEL02,191,3850
0x3d4b,INDORES19DEL03,249,3291
0xa39e,BANGRES16DEL02,189,3142
0x97a1,COIMBRES12DEL03,341,2801
0x2c73,JAPRES14DEL01,187,2782
0x262f,INDORES07DEL02,191,3932
0x611f,RANCHIRES08DEL03,225,3940
0x71fb,MUMRES02DEL01,196,3516
0x2787,HYDRES16DEL01,200,3492
0xb35b,HYDRES19DEL02,342,3838
0x7ad5,CHENRES20DEL02,263,3471
0xb9cf,BANGRES19DEL02,329,3087
0xb59b,MUMRES010DEL01,298,3152
0xacc3,INDORES05DEL02,174,2853
0x599a,MYSRES11DEL02,234,3864
0x364d,VADRES01DEL01,231,3241
0x6fc9,MUMRES09DEL01,334,3214
0x535f,VADRES13DEL02,335,3548
0x3180,MYSRES02DEL02,346,3264
0x1c99,JAPRES04DEL01,348,2978
0x7b7e,MUMRES04DEL02,306,3147
0x37be,MUMRES010DEL01,298,2936
0x4870,MUMRES15DEL03,245,2952
0x734d,HYDRES01DEL01,201,2893
0x18ef,JAPRES01DEL01,159,2739
0x880d,VADRES20DEL02,364,3111
0x27ec,COIMBRES20DEL02,243,3494
0x7b36,INDORES17DEL02,208,3430
0x5a52,CHENRES06DEL02,158,3542
0xe25,MYSRES17DEL02,369,2818
0x9fe8,PUNERES02DEL01,373,3897
0xcb2,HYDRES07DEL02,184,2926
0x5623,PUNERES05DEL01,284,3401
0x7fdd,INDORES08DEL02,314,3065
0x6260,RANCHIRES17DEL01,265,3349
0x5cb7,COIMBRES03DEL02,255,3309
0x5afb,INDORES04DEL02,283,3314
0x7253,INDORES09DEL03,171,2738
0x2e71,JAPRES03DEL03,292,4108
0x63ad,CHENRES11DEL02,352,3357
0x1beb,INDORES11DEL01,294,3939
0x4fa5,MYSRES010DEL01,206,3873
0x5c46,CHENRES12DEL01,232,3084
0x4db2,HYDRES17DEL03,154,2786
0x96f1,CHENRES02DEL02,355,3483
0x3da6,HYDRES02DEL02,239,3423
0x163b,CHENRES010DEL01,316,4152
0x2cd0,VADRES13DEL01,335,3129
0x5726,JAPRES05DEL03,152,3269
0xb0e5,COIMBRES11DEL02,229,3525
0x7ca3,MYSRES08DEL01,365,3549
0xaf77,COIMBRES16DEL03,155,4110
0x90ba,HYDRES09DEL01,233,3914
0x5d2f,BANGRES010DEL02,278,2847
0x2f9e,JAPRES12DEL02,312,3364
0x98d8,COIMBRES06DEL02,276,3874
0x2adb,SURRES15DEL02,339,3259
0x8cb3,SURRES01DEL03,241,2872
0x7e29,JAPRES11DEL01,321,3177
0xb3e2,INDORES01DEL02,227,3225
0x89d4,MUMRES12DEL02,309,3452
0x72f8,SURRES18DEL01,209,4203
0xb92e,COIMBRES20DEL01,243,3352
0xbd1f,PUNERES02DEL01,373,3834
0x5526,COIMBRES11DEL01,229,3543
0x3cec,CHENRES06DEL01,158,3228
0x453c,PUNERES19DEL01,183,3924
0x9153,COIMBRES06DEL02,276,3921
0x9883,SURRES11DEL02,203,3130
0x5ebb,SURRES03DEL01,350,2904
0x33d6,RANCHIRES08DEL01,225,3337
0x361c,PUNERES13DEL01,182,3981
0xa2dd,INDORES02DEL02,322,3031
0x755e,INDORES01DEL01,227,3965
0x2c6a,COIMBRES08DEL02,366,4009
0x759d,BANGRES14DEL01,247,3344
0x6e24,COIMBRES11DEL01,229,3221
0x406b,RANCHIRES07DEL02,320,3488
0x1e7b,HYDRES04DEL03,216,3053
0x4354,CHENRES07DEL02,207,2868
0x9beb,MYSRES010DEL01,206,3934
0x5c78,BANGRES01DEL03,303,2776
0x7987,HYDRES16DEL02,200,3298
0x4a89,HYDRES03DEL01,153,2907
0x2043,COIMBRES19DEL01,376,3428
0x958d,JAPRES07DEL02,195,3351
0xab7a,JAPRES02DEL02,277,3881
0x44bc,PUNERES02DEL02,373,3275
0x9d40,MUMRES16DEL03,204,3293
0x7e72,CHENRES03DEL03,273,2788
0xbcbe,INDORES16DEL02,248,3083
0x28c3,CHENRES19DEL01,220,2870
0x9342,CHENRES07DEL02,207,2878
0x5305,MUMRES17DEL01,268,3171
0x5622,JAPRES16DEL03,299,3376
0x84fe,COIMBRES010DEL02,327,3995
0x7587,MYSRES11DEL01,234,3904
0x7fcf,HYDRES12DEL03,338,3847
0x86ef,PUNERES05DEL01,284,3248
0x203d,BANGRES03DEL02,285,2867
0x58bd,JAPRES06DEL03,370,3141
0xad5d,SURRES04DEL01,157,3028
0x36dd,RANCHIRES17DEL03,265,3049
0x8cba,RANCHIRES16DEL02,304,3879
0x44d3,PUNERES20DEL03,215,3262
0x579c,MYSRES07DEL02,280,3165
0xaa6e,JAPRES01DEL02,159,2914
0x3608,INDORES17DEL01,208,3928
0xabad,BANGRES06DEL01,242,3070
0x2883,CHENRES17DEL03,198,3931
0x462c,HYDRES07DEL01,184,3018
0xb8e2,MUMRES15DEL02,245,3151
0x3d8b,CHENRES17DEL01,198,3110
0xb4d3,JAPRES15DEL03,357,2780
0x4d4c,RANCHIRES18DEL01,288,3379
0x2362,SURRES14DEL01,296,3451
0x7bf9,MYSRES06DEL03,165,3951
0x301f,INDORES18DEL01,205,4137
0x6f85,CHENRES16DEL01,202,3395
0x8d55,HYDRES14DEL01,374,3025
0x484d,CHENRES17DEL02,198,2726
0x80fc,MUMRES01DEL01,349,2924
0x3d65,JAPRES06DEL02,370,2835
0xb58e,PUNERES01DEL03,175,3073
0xb404,CHENRES05DEL01,368,2811
0x82ea,MYSRES12DEL02,359,3992
0x5457,COIMBRES03DEL03,255,3109
0x11a1,INDORES05DEL01,174,3959
0x35ec,MUMRES16DEL01,204,3224
0x7155,CHENRES16DEL01,202,2903
0x74d1,JAPRES03DEL03,292,2809
0x955c,HYDRES010DEL01,181,3169
0x9c45,INDORES01DEL02,227,2986
0x9bcf,INDORES05DEL03,174,3287
0x4d2d,RANCHIRES07DEL01,320,2951
0x4d36,CHENRES12DEL02,232,3354
0x9246,VADRES01DEL02,231,2796
0x4585,COIMBRES07DEL02,332,3927
0xa382,HYDRES01DEL03,201,3257
0x2155,MYSRES20DEL02,258,4191
0x6d8d,COIMBRES15DEL01,261,3889
0x8335,INDORES15DEL02,211,3179
0x5730,HYDRES08DEL02,185,3082
0x6f31,MYSRES08DEL02,365,2742
0x7131,CHENRES16DEL03,202,3338
0x2942,RANCHIRES09DEL02,279,2789
0x51d5,INDORES16DEL02,248,3377
0xa80a,CHENRES04DEL02,326,3835
0x6988,RANCHIRES19DEL01,361,3098
0x7283,MYSRES04DEL01,259,3388
0x9230,SURRES07DEL03,162,3041
0x7fa4,VADRES03DEL02,163,2919
0x5f58,VADRES19DEL01,170,2862
0x7444,BANGRES03DEL02,285,3340
0x8a21,JAPRES04DEL02,348,3531
0x7f58,JAPRES010DEL01,362,2989
0x8a10,JAPRES08DEL02,351,3052
0x3064,VADRES05DEL02,267,3920
0x5a8c,INDORES05DEL01,174,3967
0x3903,SURRES010DEL01,169,3419
0xa097,COIMBRES02DEL02,331,4115
0xabed,MUMRES01DEL03,349,3900
0x5700,JAPRES04DEL03,348,2871
0xb066,INDORES18DEL01,205,2994
0x7b84,CHENRES20DEL01,263,4145
0x9050,JAPRES05DEL01,152,3908
0xb6e5,PUNERES04DEL01,235,3280
0x76c8,JAPRES17DEL02,194,3012
0x1587,BANGRES15DEL03,236,3270
0x693c,MYSRES19DEL02,301,3313
0x16f4,INDORES20DEL03,353,3050
0x604c,MYSRES010DEL03,206,3862
0x1b24,VADRES14DEL01,308,2929
0x1505,INDORES13DEL01,192,3550
0x86d9,SURRES13DEL01,317,3300
0x7e2d,PUNERES16DEL01,176,3318
0x36a1,RANCHIRES05DEL03,218,2821
0x9858,HYDRES19DEL01,342,3478
0xa301,CHENRES01DEL02,345,3523
0x39a1,RANCHIRES01DEL03,271,3066
0x7281,MUMRES18DEL02,375,2955
0xb1f9,SURRES17DEL02,367,3045
0x2141,MUMRES14DEL02,254,2941
0xabd7,BANGRES02DEL02,360,3893
0x537e,SURRES13DEL03,317,2858
0x9306,RANCHIRES06DEL01,295,2860
0x8494,JAPRES03DEL01,292,3356
0xe49,MUMRES11DEL03,251,2946
0x5496,MYSRES03DEL02,262,3872
0x9cdd,COIMBRES04DEL01,363,3321
0x64d9,HYDRES010DEL03,181,3909
0x9d68,MUMRES12DEL03,309,2755
0x45f6,VADRES01DEL03,231,4148
0x5e45,BANGRES14DEL03,247,3118
0xba7d,PUNERES01DEL02,175,3935
0x7242,SURRES02DEL03,358,3069
0xb1ab,MYSRES01DEL02,274,4201
0xb2df,MUMRES07DEL01,337,3429
0x8bc0,SURRES15DEL03,339,3197
0xbea1,MYSRES03DEL01,262,2709
0x1f53,HYDRES05DEL02,330,2764
0x63c1,VADRES06DEL03,156,2935
0xb51c,INDORES010DEL01,270,3394
0x7ab,PUNERES12DEL02,324,3362
0x330f,SURRES05DEL01,347,2973
0x8920,MUMRES20DEL02,197,2819
0x217c,RANCHIRES18DEL02,288,2913
0xa263,HYDRES05DEL03,330,3000
0x3852,PUNERES03DEL01,219,3071
0xd7a,COIMBRES03DEL01,255,2772
0xa2f2,HYDRES16DEL03,200,3220
0x5527,INDORES03DEL03,311,2916
0x1052,MUMRES010DEL03,298,2799
0x792c,CHENRES06DEL02,158,1804
0x49f4,SURRES19DEL01,281,1937
0x84ab,MUMRES06DEL02,293,3744
0xad48,SURRES08DEL02,291,3629
0x8f59,BANGRES01DEL01,303,3569
0x7ee7,PUNERES08DEL02,166,1735
0xb887,HYDRES04DEL03,216,2050
0x470f,MUMRES02DEL02,196,2037
0x1d9a,COIMBRES19DEL02,376,2563
0x6c72,HYDRES08DEL03,185,2203
0x78ea,SURRES04DEL02,157,1877
0x2e13,BANGRES20DEL02,318,2012
0x4889,BANGRES14DEL02,247,2606
0xb681,INDORES01DEL02,227,1894
0x6b73,MYSRES04DEL01,259,3797
0x9660,COIMBRES20DEL03,243,1830
0x69b4,BANGRES19DEL03,329,2666
0x741c,MUMRES010DEL02,298,1942
0x8d84,VADRES06DEL03,156,2262
0x408b,SURRES15DEL03,339,2230
0x6151,PUNERES02DEL03,373,2396
0x35cb,INDORES17DEL02,208,2440
0x3eaa,INDORES17DEL01,208,2023
0x3136,SURRES03DEL01,350,2127
0xb2ae,MUMRES17DEL03,268,3559
0x243c,MUMRES16DEL02,204,1820
0x8fd0,CHENRES20DEL01,263,2451
0x4336,INDORES18DEL02,205,1881
0x211c,PUNERES03DEL03,219,2465
0x5cce,CHENRES17DEL02,198,1826
0x8de6,JAPRES010DEL02,362,2544
0x2df5,PUNERES17DEL01,266,2407
0xa5c8,RANCHIRES19DEL03,361,3760
0x63f3,JAPRES08DEL03,351,2464
0x9cac,MUMRES13DEL01,167,2546
0x6dfe,RANCHIRES20DEL01,168,2222
0x9079,COIMBRES20DEL02,243,2483
0x2268,SURRES13DEL01,317,2102
0x2144,PUNERES11DEL02,180,1750
0x8f01,HYDRES07DEL01,184,3680
0x620e,JAPRES15DEL03,357,2260
0x20da,COIMBRES03DEL03,255,2348
0x7b9,CHENRES12DEL03,232,2445
0x1c7c,RANCHIRES09DEL03,279,2364
0x8100,MYSRES20DEL03,258,3727
0xbcf1,CHENRES02DEL02,355,3604
0x6fbb,INDORES19DEL01,249,1880
0x4388,SURRES19DEL03,281,2303
0xbed6,MYSRES08DEL01,365,3564
0x8d48,JAPRES18DEL03,260,4086
0x9dac,COIMBRES13DEL01,319,2020
0x642f,COIMBRES02DEL03,331,2249
0xbe98,MUMRES06DEL01,293,1934
0x6a81,MYSRES17DEL02,369,3664
0x9c8c,SURRES11DEL01,203,3557
0xa44d,HYDRES17DEL01,154,2053
0x4ec4,PUNERES11DEL03,180,3831
0x10a3,RANCHIRES11DEL01,325,2156
0x3066,PUNERES06DEL02,253,2611
0x8f4b,MUMRES14DEL02,254,2457
0x8142,RANCHIRES18DEL01,288,3593
0xbe6b,JAPRES05DEL03,152,2111
0x1534,CHENRES05DEL03,368,2646
0xa3e4,COIMBRES04DEL03,363,2424
0x2782,INDORES010DEL02,270,2476
0xbdfb,VADRES06DEL02,156,3696
0x60d8,COIMBRES11DEL03,229,2493
0x9a7f,COIMBRES01DEL01,173,3776
0x3570,MYSRES04DEL02,259,2547
0xad7a,CHENRES010DEL03,316,2248
0x43c7,COIMBRES15DEL03,261,2164
0x8806,JAPRES06DEL03,370,2514
0x9bfc,INDORES15DEL03,211,1876
0x60bc,MUMRES09DEL03,334,4067
0x626a,COIMBRES09DEL03,213,2314
0xb39,JAPRES11DEL02,321,2343
0x6aae,JAPRES02DEL02,277,2545
0xb20a,PUNERES15DEL02,272,2322
0x9b69,SURRES13DEL02,317,2246
0x3074,HYDRES04DEL02,216,2069
0xabe0,RANCHIRES07DEL01,320,3611
0x8e7c,RANCHIRES15DEL03,244,2512
0x707b,BANGRES19DEL03,329,3828
0x85aa,RANCHIRES07DEL03,320,2259
0x9269,INDORES09DEL02,171,1740
0x1cfe,COIMBRES03DEL02,255,2394
0x7851,RANCHIRES20DEL03,168,2333
0x2fd4,JAPRES09DEL01,289,2089
0x725e,PUNERES14DEL03,257,3677
0xaf7f,MYSRES02DEL02,346,4049
0x3083,JAPRES05DEL02,152,2633
0x50de,CHENRES16DEL02,202,2009
0x124f,BANGRES11DEL01,230,2135
0xa38c,COIMBRES05DEL01,340,3647
0xba8f,MYSRES04DEL03,259,1870
0x8a14,SURRES15DEL01,339,4083
0x238e,PUNERES03DEL02,219,2264
0x9abd,MUMRES04DEL02,306,3555
0x88d6,HYDRES06DEL01,238,2664
0x3eb5,JAPRES03DEL01,292,1953
0x3c1b,MUMRES03DEL02,212,1860
0x5682,JAPRES18DEL03,260,4177
0x28ed,CHENRES01DEL01,345,2339
0x799b,INDORES02DEL02,322,2049
0x5d21,VADRES05DEL01,267,1885
0xa45b,BANGRES01DEL02,303,3822
0x49f3,SURRES05DEL03,347,3560
0x413d,MUMRES18DEL02,375,2681
0x652e,HYDRES09DEL02,233,3783
0x5a85,MYSRES20DEL02,258,1865
0x991f,HYDRES06DEL02,238,2392
0x77c1,VADRES010DEL02,300,2187
0x9729,CHENRES12DEL02,232,1997
0x58eb,HYDRES12DEL03,338,3582
0x3f0d,COIMBRES13DEL01,319,2418
0xb2c2,RANCHIRES01DEL01,271,2353
0x480c,HYDRES16DEL03,200,4063
0xb10d,RANCHIRES04DEL01,224,2010
0x5b71,HYDRES13DEL03,179,2447
0x4ff0,BANGRES11DEL03,230,2019
0x9ffe,RANCHIRES15DEL01,244,1831
0x29da,CHENRES04DEL02,326,2038
0x1da0,HYDRES09DEL03,233,1909
0x745e,VADRES05DEL02,267,2460
0xa9ba,PUNERES08DEL01,166,2502
0x470a,HYDRES02DEL01,239,2582
0x23ef,CHENRES11DEL03,352,2170
0x3ad7,PUNERES17DEL03,266,3656
0x4f6d,HYDRES20DEL01,328,3769
0x3d3c,JAPRES010DEL03,362,2467
0x3afd,HYDRES16DEL03,200,2198
0x792,INDORES01DEL01,227,2074
0x6d9,MUMRES02DEL01,196,1767
0x1e01,RANCHIRES15DEL02,244,2488
0x63d9,CHENRES09DEL02,305,4095
0x5582,BANGRES15DEL01,236,2425
0x2e39,SURRES02DEL02,358,2162
0xa4d3,JAPRES01DEL01,159,2492
0x3c7f,MYSRES09DEL03,210,2277
0x8e4d,INDORES03DEL01,311,3809
0x9c76,MUMRES17DEL01,268,2540
0x24ff,PUNERES010DEL02,226,1809
0x37b6,VADRES01DEL01,231,2226
0x61e3,MUMRES17DEL01,268,1886
0x79f6,MUMRES18DEL02,375,2503
0xa75b,BANGRES07DEL02,228,1811
0x2e70,RANCHIRES11DEL02,325,2631
0x9425,CHENRES16DEL02,202,3585
0x4e4b,CHENRES11DEL02,352,2130
0x9106,HYDRES14DEL01,374,2448
0x9d65,VADRES010DEL03,300,2382
0x931d,JAPRES03DEL01,292,2292
0x4cdc,SURRES01DEL02,241,2452
0x4588,RANCHIRES09DEL02,279,2341
0x60de,HYDRES12DEL01,338,3701
0x7c7f,HYDRES010DEL01,181,2590
0x5e93,HYDRES09DEL02,233,2665
0x2120,BANGRES20DEL03,318,2250
0x9250,COIMBRES03DEL01,255,2630
0xb265,MYSRES12DEL02,359,3724
0x7465,RANCHIRES13DEL01,252,2014
0x15b8,MYSRES17DEL01,369,4078
0xafd6,COIMBRES18DEL03,177,2373
0x3df7,BANGRES08DEL03,160,1729
0x1326,PUNERES12DEL01,324,3639
0x7b1d,JAPRES08DEL02,351,2554
0xaeef,BANGRES010DEL03,278,3573
0xb96a,MYSRES17DEL03,369,3558
0x66b6,SURRES17DEL02,367,2533
0xacac,MYSRES07DEL03,280,2243
0x1552,PUNERES05DEL03,284,2594
0x58e5,CHENRES20DEL01,263,4211
0x84d3,MUMRES05DEL03,275,2600
0x725c,INDORES05DEL01,174,1868
0x2059,PUNERES14DEL02,257,1864
0x4986,MYSRES13DEL01,371,4174
0x405f,SURRES02DEL01,358,3688
0xb4de,MUMRES18DEL01,375,3808
0x5f8f,CHENRES06DEL02,158,2087
0x74b1,CHENRES13DEL01,354,4069
0x91f2,MYSRES12DEL03,359,2175
0x48d2,MUMRES20DEL01,197,1768
0x7a66,JAPRES15DEL01,357,3581
0x3542,JAPRES14DEL03,187,2196
0x73b7,MUMRES12DEL02,309,2593
0x4ddd,MYSRES02DEL03,346,2114
0x2c59,COIMBRES19DEL02,376,2542
0x8531,BANGRES16DEL02,189,1764
0x2acd,PUNERES16DEL01,176,3616
0x4a8f,COIMBRES01DEL02,173,2568
0x8fec,RANCHIRES17DEL01,265,3767
0x8129,JAPRES07DEL01,195,3599
0x7440,JAPRES11DEL03,321,4034
0x5e4e,PUNERES15DEL03,272,2528
0x1fd3,COIMBRES17DEL02,240,1825
0x2444,MUMRES20DEL02,197,2645
0x25d2,MUMRES19DEL02,221,2607
0x4ce8,INDORES14DEL03,310,4180
0x5a20,COIMBRES07DEL01,332,2624
0x3ac6,JAPRES05DEL01,152,1720
0xbb0,MUMRES16DEL03,204,2365
0xef8,BANGRES11DEL01,230,1813
0x9be5,VADRES19DEL03,170,3685
0xa273,BANGRES07DEL03,228,2208
0x800c,COIMBRES02DEL03,331,2675
0x40e1,CHENRES010DEL02,316,3745
0x21f9,MYSRES18DEL01,223,3648
0xb142,MYSRES03DEL01,262,2057
0xbb86,CHENRES08DEL03,302,2016
0x77c0,MYSRES12DEL03,359,3637
0x6883,SURRES16DEL01,287,4081
0x99dc,HYDRES07DEL01,184,2671
0x9f5f,PUNERES12DEL03,324,4030
0x93bc,RANCHIRES05DEL02,218,2231
0x69d0,SURRES06DEL03,297,1941
0x68ab,SURRES14DEL01,296,3730
0x93ad,MYSRES18DEL03,223,1801
0x2b1c,SURRES03DEL03,350,4164
0x91b1,SURRES05DEL02,347,2361
0xa809,PUNERES05DEL01,284,2615
0xc84,SURRES07DEL03,162,1854
0xbc02,INDORES05DEL03,174,2354
0xaec4,MYSRES12DEL02,359,3619
0x2c63,INDORES03DEL02,311,2595
0x124c,MUMRES15DEL03,245,2462
0x11e1,BANGRES13DEL02,193,3768
0x7e69,BANGRES19DEL02,329,4039
0x4ae3,MUMRES20DEL03,197,2158
0x1612,SURRES18DEL03,209,2661
0x78b2,VADRES19DEL02,170,1739
0x8fd4,COIMBRES09DEL02,213,2313
0x6f3e,SURRES11DEL03,203,2028
0x442f,VADRES13DEL02,335,4171
0x20e2,COIMBRES14DEL03,269,3601
0x4334,COIMBRES11DEL01,229,1958
0xb203,VADRES03DEL01,163,1732
0xbe7a,JAPRES05DEL02,152,1726
0x223f,MUMRES19DEL03,221,2369
0x2d2b,SURRES20DEL02,313,2236
0x6e25,BANGRES17DEL01,344,2449
0xb941,CHENRES04DEL02,326,2274
